PROVIDER_ID,report_indicator,Patient_Experience_cnt,Outcomes_Readmission_cnt,Outcomes_Mortality_cnt,Outcomes_Safety_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,cnt_grp,summary_score,star
010051,0,0,0,0,0,4,1,0,,1.3907802080983842,N/A
010052,0,0,1,0,0,6,1,0,,0.299627218101872,N/A
010055,1,8,9,7,8,10,5,2,3) # of groups=5,-0.6176607910264832,2.0
010056,1,8,9,7,8,11,5,2,3) # of groups=5,0.0490909030160146,3.0
010058,0,0,1,0,2,7,1,0,,0.4335095567429613,N/A
010059,0,0,2,1,0,5,1,0,,0.5931065784948457,N/A
010061,1,8,6,3,3,9,5,2,3) # of groups=5,-0.6830276513707403,1.0
010062,0,0,3,1,2,6,2,0,,-0.3352539792694002,N/A
010065,1,8,8,3,3,10,5,2,3) # of groups=5,0.0094988066910173,3.0
010069,0,8,4,2,2,7,3,0,1) # of groups=3,-0.0279063752608514,N/A
010073,0,0,3,1,2,7,2,0,,0.1175571210888602,N/A
010078,1,8,10,6,7,11,5,2,3) # of groups=5,-0.2730942047050694,2.0
010079,1,8,7,4,6,10,5,2,3) # of groups=5,-0.4247294428427726,2.0
010083,1,8,8,6,6,11,5,2,3) # of groups=5,0.44011067620224,5.0
010085,1,8,7,6,7,11,5,2,3) # of groups=5,-0.2625284343479712,2.0
010086,1,8,5,3,1,8,4,1,2) # of groups=4,-0.1188495401353944,2.0
010087,1,8,7,4,6,7,5,2,3) # of groups=5,-0.1197995196527978,3.0
010089,1,8,6,4,5,9,5,2,3) # of groups=5,-0.2667427410366986,2.0
010090,1,8,9,7,8,8,5,2,3) # of groups=5,-0.224300106608695,3.0
010091,0,0,2,0,0,7,1,0,,-0.2156747450982382,N/A
010092,1,8,11,7,8,11,5,2,3) # of groups=5,-0.6298538660393752,2.0
010095,0,0,1,0,0,4,1,0,,0.4944782431439486,N/A
010097,0,8,2,0,1,7,2,0,,-0.4918238784550661,N/A
010099,0,8,6,2,2,8,3,0,1) # of groups=3,-0.4736018690171026,N/A
010100,1,8,9,7,7,9,5,2,3) # of groups=5,0.0578705152268103,4.0
010101,0,8,4,2,2,6,3,0,1) # of groups=3,-1.0912693178632993,N/A
010102,0,0,0,0,0,4,1,0,,-0.3499990931291805,N/A
010103,1,8,9,7,7,9,5,2,3) # of groups=5,-0.2214637923839803,3.0
010104,1,8,11,7,8,11,5,2,3) # of groups=5,-0.6305737955520344,2.0
010108,1,8,5,4,3,8,5,2,3) # of groups=5,0.1749321792846704,4.0
010110,0,0,0,0,0,4,1,0,,-0.4483975831953287,N/A
010112,0,8,5,2,2,8,3,0,1) # of groups=3,-0.9275481982609538,N/A
010113,1,8,11,7,8,9,5,2,3) # of groups=5,-0.2690209357661742,2.0
010114,1,8,6,3,6,11,5,2,3) # of groups=5,-0.1777200183247941,3.0
010118,1,8,5,4,3,8,5,2,3) # of groups=5,-0.1211903007209534,3.0
010120,0,8,3,1,1,8,3,0,1) # of groups=3,-1.113538943968554,N/A
010125,1,8,4,3,0,5,4,1,2) # of groups=4,0.8707792664133585,5.0
010126,0,8,4,2,2,7,3,0,1) # of groups=3,-0.006715131765557,N/A
010128,0,0,3,2,0,4,2,0,,-0.9677582648522438,N/A
010129,0,8,6,2,2,8,3,0,1) # of groups=3,-0.0760523230127655,N/A
010130,1,8,5,4,2,7,4,1,2) # of groups=4,-0.5468059379937349,1.0
010131,1,8,8,6,7,8,5,2,3) # of groups=5,-0.1714872558075731,3.0
010138,0,0,0,0,0,4,1,0,,-1.50942990924605,N/A
010139,1,8,9,7,8,9,5,2,3) # of groups=5,-0.3875380738939334,2.0
010144,1,8,9,7,8,9,5,2,3) # of groups=5,-0.510866039153613,2.0
010148,1,8,5,3,0,7,4,1,2) # of groups=4,-0.8238612933130638,1.0
010149,1,8,6,4,7,10,5,2,3) # of groups=5,-0.2418363977454567,3.0
01014F,1,8,6,5,4,6,5,2,3) # of groups=5,-0.1347331679001463,3.0
010150,0,0,3,0,2,7,2,0,,0.1270551389084289,N/A
010157,0,0,2,0,2,5,1,0,,-0.03638593001629,N/A
010158,0,8,6,2,2,7,3,0,1) # of groups=3,-0.4175398562062027,N/A
010164,1,8,8,3,3,9,5,2,3) # of groups=5,0.136109170220618,4.0
010168,1,8,4,0,3,7,4,1,2) # of groups=4,-0.105090179832942,2.0
010169,0,8,4,2,2,7,3,0,1) # of groups=3,0.1598680076838809,N/A
010173,0,8,2,1,2,7,2,0,,0.1300756514551485,N/A
010174,0,0,2,0,0,6,1,0,,-1.1324505382862406,N/A
010175,0,0,1,0,0,6,1,0,,0.0205584962223817,N/A
01019F,1,8,4,3,1,4,4,1,2) # of groups=4,0.966177230226491,5.0
01021F,0,0,0,0,0,2,0,0,,-0.3172113588393756,N/A
011300,0,0,1,0,0,1,0,0,,0.4943205508241168,N/A
011302,0,0,1,0,1,5,1,0,,0.4494328671425018,N/A
011304,0,0,0,0,0,4,1,0,,1.590524386207874,N/A
011305,0,8,4,2,2,7,3,0,1) # of groups=3,-0.811544494627299,N/A
011306,0,0,2,0,0,5,1,0,,-0.0422812955111103,N/A
020001,1,8,11,7,7,9,5,2,3) # of groups=5,-0.1064362556954569,3.0
020006,1,8,10,6,7,10,5,2,3) # of groups=5,-0.1708256038432889,3.0
020008,1,8,9,4,3,8,5,2,3) # of groups=5,0.348058746659549,4.0
020012,1,8,8,5,5,11,5,2,3) # of groups=5,-0.64260067398878,1.0
020017,1,8,9,7,7,8,5,2,3) # of groups=5,-0.3790932054618699,2.0
020018,0,0,3,1,1,4,2,0,,0.5560161969895666,N/A
020024,1,8,9,4,4,10,5,2,3) # of groups=5,-0.777634086702583,1.0
020026,1,8,7,6,7,7,5,2,3) # of groups=5,-0.0503224859892561,3.0
021301,0,0,0,0,0,3,1,0,,0.1195621089593652,N/A
021302,0,0,0,0,0,3,1,0,,-0.0934778128447608,N/A
021304,0,0,1,0,0,1,0,0,,-1.153529553055089,N/A
021305,0,0,1,0,0,3,1,0,,0.1759950590645959,N/A
021306,0,0,1,0,0,4,1,0,,-0.0566777420393776,N/A
021307,0,0,0,0,0,4,1,0,,1.3684935965201654,N/A
021308,0,0,2,1,0,1,0,0,,-0.0165410728427925,N/A
021309,0,0,1,0,0,2,0,0,,0.6046301555211158,N/A
021310,0,0,0,0,0,2,0,0,,1.4757086936844288,N/A
021311,0,8,3,1,1,8,3,0,1) # of groups=3,0.8745774424553567,N/A
021312,0,0,2,1,0,2,0,0,,-0.3127087755625295,N/A
021313,0,8,4,1,0,8,3,0,1) # of groups=3,-0.2568581208279958,N/A
021314,0,0,3,2,0,3,2,0,,-0.0396114594880078,N/A
030002,1,8,10,7,7,9,5,2,3) # of groups=5,-0.0395050034206709,3.0
030006,1,8,11,7,8,9,5,2,3) # of groups=5,0.0997795041335265,4.0
030007,1,8,9,6,4,11,5,2,3) # of groups=5,0.4273865479975411,5.0
030010,1,8,8,7,6,9,5,2,3) # of groups=5,-0.2987957137933181,2.0
030011,1,8,8,6,7,8,5,2,3) # of groups=5,-0.1370433113957885,3.0
030012,1,8,11,7,7,12,5,2,3) # of groups=5,-0.2966553301032377,2.0
030013,1,8,11,7,8,11,5,2,3) # of groups=5,-0.2525187930032297,3.0
030014,1,8,10,6,8,9,5,2,3) # of groups=5,-0.1951567268199867,3.0
030016,1,8,7,5,6,10,5,2,3) # of groups=5,-0.0551405998588215,3.0
030022,1,8,3,1,7,8,4,1,2) # of groups=4,-0.132035711941059,2.0
030023,1,8,11,7,7,9,5,2,3) # of groups=5,0.2464770955162075,4.0
030024,1,8,10,7,6,11,5,2,3) # of groups=5,0.1076943683755747,4.0
030030,1,8,6,5,6,8,5,2,3) # of groups=5,-0.3839609130024239,2.0
030036,1,8,11,7,8,10,5,2,3) # of groups=5,0.2370163458243479,4.0
030037,1,8,3,0,5,7,4,1,2) # of groups=4,-0.6372808577207874,1.0
030038,1,8,8,6,7,9,5,2,3) # of groups=5,-0.3924460879711537,2.0
030043,1,8,8,5,5,10,5,2,3) # of groups=5,-0.3640151073822461,2.0
030055,1,8,10,6,7,11,5,2,3) # of groups=5,0.3229849966841907,4.0
030061,1,8,9,7,7,9,5,2,3) # of groups=5,-0.0440431714128558,3.0
030062,1,8,10,6,6,12,5,2,3) # of groups=5,0.2352317353609233,4.0
030064,1,8,10,7,7,9,5,2,3) # of groups=5,-0.1822446768409758,3.0
030065,1,8,8,7,7,9,5,2,3) # of groups=5,-0.2435673249237268,3.0
030069,1,8,11,7,6,11,5,2,3) # of groups=5,-0.6015404879160329,2.0
030071,0,8,3,2,2,4,3,0,1) # of groups=3,0.3712144090687524,N/A
030073,0,8,2,1,2,8,2,0,,-0.2929895007704032,N/A
030074,0,0,0,0,0,1,0,0,,-2.662548796840773,N/A
030078,0,8,1,0,2,3,2,0,,-0.1723833471099915,N/A
030083,1,8,6,4,5,8,5,2,3) # of groups=5,-0.7077314170310014,1.0
030084,0,8,2,1,2,4,2,0,,-0.247757849280649,N/A
030085,1,8,11,7,8,10,5,2,3) # of groups=5,-0.2481015737358572,3.0
030087,1,8,11,7,8,9,5,2,3) # of groups=5,-0.1778003886182761,3.0
030088,1,8,9,5,7,10,5,2,3) # of groups=5,-0.1237324354314816,3.0
030089,1,8,10,7,7,9,5,2,3) # of groups=5,0.1116765729909752,4.0
030092,1,8,9,7,7,8,5,2,3) # of groups=5,-0.2932227298645372,2.0
030093,1,8,10,6,8,10,5,2,3) # of groups=5,0.1536023605633392,4.0
030094,1,8,9,7,7,10,5,2,3) # of groups=5,-0.4086487232320843,2.0
030101,1,8,7,6,3,9,5,2,3) # of groups=5,-0.4471891676567489,2.0
030103,1,8,11,7,7,10,5,2,3) # of groups=5,1.1257229147909125,5.0
030105,1,8,6,5,4,2,4,2,2) # of groups=4,0.4552487613526998,4.0
030107,0,8,3,0,2,2,2,0,,0.9014801133286892,N/A
030108,0,8,3,0,2,2,2,0,,0.6013246497222867,N/A
030110,1,8,8,6,7,9,5,2,3) # of groups=5,-0.6266665068676214,2.0
030111,1,8,5,4,5,7,5,2,3) # of groups=5,0.0475654442635377,3.0
030112,0,8,3,0,2,2,2,0,,-2.506915910767676,N/A
030113,0,8,2,0,0,4,2,0,,0.0231014185010287,N/A
030114,1,8,8,5,6,9,5,2,3) # of groups=5,0.1420563129025146,4.0
030115,1,8,7,6,7,9,5,2,3) # of groups=5,-0.178850457674494,3.0
030117,1,8,6,3,2,10,4,1,2) # of groups=4,-0.606903074714346,1.0
030119,1,8,10,6,8,10,5,2,3) # of groups=5,0.3601745309690323,4.0
030121,1,8,9,7,8,9,5,2,3) # of groups=5,-0.4975284293001238,2.0
030122,1,8,8,5,6,10,5,2,3) # of groups=5,0.4271048750269576,5.0
030123,1,8,8,6,7,8,5,2,3) # of groups=5,0.4978778140315718,5.0
03012F,1,8,6,5,4,6,5,2,3) # of groups=5,0.1816497857472564,4.0
030130,1,8,6,3,4,10,5,2,3) # of groups=5,-0.3937556924092803,2.0
030131,0,8,3,0,2,2,2,0,,-1.900411167991628,N/A
030134,0,8,3,1,1,6,3,0,1) # of groups=3,0.437253323726676,N/A
030136,0,0,1,0,1,7,1,0,,0.0565652897292912,N/A
030138,1,8,5,0,4,5,4,1,2) # of groups=4,0.9951152789551628,5.0
030139,0,8,4,2,2,8,3,0,1) # of groups=3,0.5348229289819623,N/A
03013F,1,8,6,5,4,5,5,2,3) # of groups=5,-1.0153538499573378,1.0
030146,1,8,4,2,4,8,4,1,2) # of groups=4,0.3158415321251211,4.0
030147,0,8,5,2,2,7,3,0,1) # of groups=3,-0.2900194633088911,N/A
030148,0,8,3,1,2,10,3,0,1) # of groups=3,-0.4722626646978208,N/A
03033F,1,8,4,3,0,4,4,1,2) # of groups=4,1.0912924802489714,5.0
031300,0,0,2,1,0,5,1,0,,0.0705210512643156,N/A
031301,0,0,1,0,0,5,1,0,,-0.8844182198052686,N/A
031302,0,0,2,0,0,2,0,0,,0.376261878545684,N/A
031304,0,0,1,0,0,7,1,0,,0.9498496950762334,N/A
031305,0,0,1,0,0,1,0,0,,0.7161230339046131,N/A
031308,0,0,0,0,0,2,0,0,,1.054256551392056,N/A
031309,0,0,1,0,0,4,1,0,,-0.4941699344325612,N/A
031311,0,8,3,1,0,5,3,0,1) # of groups=3,-0.9323384585872896,N/A
031312,0,0,1,0,0,3,1,0,,-0.2744558721343811,N/A
031313,0,0,0,0,0,7,1,0,,0.6974320133319551,N/A
031314,1,8,9,3,1,5,4,1,2) # of groups=4,0.0433894488038164,3.0
031315,0,0,3,0,0,3,2,0,,0.360138398677219,N/A
031317,0,0,2,1,0,2,0,0,,-1.496494517460061,N/A
031318,1,8,6,4,1,6,4,1,2) # of groups=4,0.7460011482913751,5.0
031319,0,0,1,0,0,4,1,0,,0.6285470842000475,N/A
031320,0,0,0,0,0,1,0,0,,2.163162428393761,N/A
040001,1,8,5,2,3,9,4,1,2) # of groups=4,0.3057665349627915,4.0
040002,1,8,6,3,2,9,4,1,2) # of groups=4,0.3937853620466847,4.0
040004,1,8,11,7,8,10,5,2,3) # of groups=5,0.2911673272895626,4.0
040007,1,8,11,7,7,9,5,2,3) # of groups=5,-0.1579296674438136,3.0
040010,1,8,9,7,8,11,5,2,3) # of groups=5,0.5180433712329097,5.0
040011,1,8,5,3,0,8,4,1,2) # of groups=4,0.263265124541468,3.0
040014,1,8,10,6,8,10,5,2,3) # of groups=5,-0.2243848971002261,3.0
040015,0,0,5,2,2,8,2,0,,-1.0578668002558442,N/A
040016,1,8,10,6,8,11,5,2,3) # of groups=5,-0.5071481067595179,2.0
040017,1,8,9,4,3,10,5,2,3) # of groups=5,0.0824508401226313,4.0
040018,0,0,0,0,0,5,1,0,,1.143715900307501,N/A
040019,0,8,5,2,1,10,3,0,1) # of groups=3,0.1450267550342512,N/A
040020,1,8,11,7,7,11,5,2,3) # of groups=5,-0.7761157044597081,1.0
040022,1,8,8,6,8,11,5,2,3) # of groups=5,-0.2836344358652156,2.0
040026,1,8,11,7,7,11,5,2,3) # of groups=5,0.1980506859942361,4.0
040027,1,8,11,7,7,11,5,2,3) # of groups=5,-0.9937665131653688,1.0
040029,1,8,10,6,8,11,5,2,3) # of groups=5,-0.2682869141502591,2.0
040036,1,8,9,7,7,11,5,2,3) # of groups=5,-0.8082686888014727,1.0
040039,1,8,8,5,3,8,5,2,3) # of groups=5,-0.2105394266452714,3.0
040041,1,8,8,6,5,11,5,2,3) # of groups=5,-0.3884314425976579,2.0
040047,1,0,5,3,0,8,3,1,1) # of groups=3,-0.9846464753588708,2.0
040050,1,0,5,2,3,8,3,1,1) # of groups=3,0.2854211162698861,4.0
040051,1,8,6,3,2,9,4,1,2) # of groups=4,-0.1845794256116972,2.0
040055,1,8,10,7,6,11,5,2,3) # of groups=5,-0.4648524466418805,2.0
040062,1,8,11,7,7,11,5,2,3) # of groups=5,0.0927110373884743,4.0
040067,0,8,5,2,2,6,3,0,1) # of groups=3,-0.7128595330880537,N/A
040069,1,8,5,3,3,8,5,2,3) # of groups=5,-0.3605668976442082,2.0
040071,1,8,10,6,7,11,5,2,3) # of groups=5,-0.405718006008759,2.0
040072,1,0,6,3,1,7,3,1,1) # of groups=3,-0.0148213798462269,3.0
040076,0,0,2,2,1,7,1,0,,0.0514977569217988,N/A
040078,1,8,9,7,7,9,5,2,3) # of groups=5,-1.2241217113997502,1.0
040084,1,8,8,6,5,9,5,2,3) # of groups=5,-0.4395883973354431,2.0
040085,0,0,4,1,0,7,2,0,,-0.9158594596252052,N/A
040088,1,8,8,6,4,10,5,2,3) # of groups=5,0.0675789922212505,4.0
04009F,1,8,4,3,1,5,4,1,2) # of groups=4,1.4747555241063506,5.0
04010F,1,8,5,5,3,7,5,2,3) # of groups=5,-0.4026560133999204,2.0
040114,1,8,9,7,8,10,5,2,3) # of groups=5,-0.3968184801856695,2.0
040118,1,8,11,7,7,11,5,2,3) # of groups=5,-0.2362244128367968,3.0
040119,1,8,10,6,8,10,5,2,3) # of groups=5,-0.1084354984350621,3.0
040132,0,0,0,0,0,2,0,0,,1.7439388268656024,N/A
040134,1,8,8,7,5,7,5,2,3) # of groups=5,-0.4966283518260201,2.0
040137,1,8,5,5,4,6,5,2,3) # of groups=5,0.3520577419260686,4.0
040147,0,8,3,0,2,4,3,0,1) # of groups=3,1.3372453709331014,N/A
040152,0,8,1,0,2,2,1,0,,-0.0100675384711982,N/A
040153,0,0,3,2,0,6,2,0,,0.6108843597609881,N/A
040154,1,8,8,6,5,10,5,2,3) # of groups=5,-0.085561344102531,3.0
040156,0,0,4,2,0,8,2,0,,0.1952446177078767,N/A
040161,1,8,6,3,2,9,4,1,2) # of groups=4,0.1992989235863853,3.0
041300,0,0,2,1,0,5,1,0,,0.7387825453020871,N/A
041302,0,0,0,0,0,5,1,0,,1.634628600385437,N/A
041303,0,0,1,0,0,5,1,0,,1.2814281933611693,N/A
041304,0,0,2,0,0,2,0,0,,0.0133138744277222,N/A
041305,0,0,2,1,0,5,1,0,,0.2082424528652777,N/A
041306,0,0,2,0,0,3,1,0,,-0.5295885585709408,N/A
041307,0,0,5,2,0,6,2,0,,-1.3251726108892383,N/A
041308,0,0,1,0,0,3,1,0,,-0.1232332231979726,N/A
041309,0,0,3,1,0,4,2,0,,0.0304080432379636,N/A
041310,0,0,5,1,1,7,2,0,,0.5328743121523853,N/A
041311,0,0,4,2,0,4,2,0,,-0.6137069816855509,N/A
041312,0,0,5,2,0,7,2,0,,0.2258580337102712,N/A
041313,0,0,4,1,0,5,2,0,,0.677801368320352,N/A
041314,0,0,2,1,0,3,1,0,,-0.1810643846463778,N/A
041316,0,0,1,1,0,4,1,0,,-0.1586420607433538,N/A
041317,0,0,1,0,0,4,1,0,,0.3581474013853327,N/A
041318,0,0,2,1,0,6,1,0,,1.4515945104821486,N/A
041320,0,0,1,0,0,3,1,0,,-1.4659696116606318,N/A
041321,0,0,3,1,1,9,2,0,,0.7665117724410002,N/A
041322,0,0,4,3,0,1,2,1,,-0.4537280037489702,N/A
041323,1,0,4,4,1,3,3,1,1) # of groups=3,0.0320706332980883,4.0
041324,0,0,3,1,0,7,2,0,,0.9195943543546186,N/A
041326,0,0,2,1,0,1,0,0,,0.4215667010389076,N/A
041327,0,0,2,1,0,3,1,0,,-1.3934914834286969,N/A
041328,0,0,3,1,0,4,2,0,,-0.8246033142670747,N/A
041329,0,0,3,1,0,6,2,0,,0.4791917598556185,N/A
041330,0,0,4,3,0,2,2,1,,-0.1892707160014413,N/A
041331,0,0,1,0,0,1,0,0,,1.462328136740506,N/A
041332,0,8,1,0,0,4,2,0,,-1.0896069280771017,N/A
050002,1,8,6,5,5,7,5,2,3) # of groups=5,-0.4040790086231697,2.0
050006,1,8,11,7,7,11,5,2,3) # of groups=5,0.1766924313985065,4.0
050007,1,8,11,7,7,10,5,2,3) # of groups=5,0.9295912380669762,5.0
050008,1,8,5,4,6,6,5,2,3) # of groups=5,0.1462803490032941,4.0
050009,1,8,11,7,7,11,5,2,3) # of groups=5,0.2608184895910707,4.0
050013,1,8,11,7,5,8,5,2,3) # of groups=5,0.4481324379808992,5.0
050014,1,8,9,4,3,9,5,2,3) # of groups=5,-0.1249991315709038,3.0
050017,1,8,9,7,8,9,5,2,3) # of groups=5,0.3473811489273803,4.0
050022,1,8,9,7,7,9,5,2,3) # of groups=5,-0.271781756891185,2.0
050024,1,8,4,4,3,7,5,2,3) # of groups=5,0.2605201203476929,4.0
050025,1,8,11,7,8,10,5,2,3) # of groups=5,0.4533941563830613,5.0
050026,1,8,9,7,7,10,5,2,3) # of groups=5,0.082906477327843,4.0
050028,0,8,6,2,1,9,3,0,1) # of groups=3,0.0504444267279827,N/A
050030,1,8,9,6,6,10,5,2,3) # of groups=5,-1.3085009750870222,nan
050036,1,8,10,6,8,8,5,2,3) # of groups=5,-0.5383852613858745,2.0
050038,1,8,11,7,7,11,5,2,3) # of groups=5,-0.3798444428763306,2.0
050039,1,8,11,7,7,11,5,2,3) # of groups=5,-0.3790368141189458,2.0
050040,1,8,5,2,6,8,4,1,2) # of groups=4,-0.514956734592572,2.0
050042,1,8,8,4,2,11,4,1,2) # of groups=4,0.3694793589751479,4.0
050043,1,8,11,7,7,9,5,2,3) # of groups=5,0.3749326783426857,4.0
050045,1,8,8,5,5,9,5,2,3) # of groups=5,-1.079965556852066,1.0
050047,1,8,10,7,6,10,5,2,3) # of groups=5,0.0532994089304013,3.0
050054,1,8,4,3,3,9,5,2,3) # of groups=5,0.1608028014117238,4.0
050055,1,8,6,3,7,6,5,2,3) # of groups=5,0.7895153194376469,5.0
050056,1,8,8,6,8,8,5,2,3) # of groups=5,-0.2333717824305438,3.0
050057,1,8,11,7,7,11,5,2,3) # of groups=5,-0.3829606022564265,2.0
050058,1,8,9,7,7,8,5,2,3) # of groups=5,0.1436317586124009,4.0
050060,1,8,10,7,7,10,5,2,3) # of groups=5,-0.9880738178266828,1.0
050063,1,8,8,6,7,8,5,2,3) # of groups=5,-0.5149395884476998,2.0
050067,0,0,3,1,1,6,2,0,,0.3030330997120717,N/A
050069,1,8,10,7,8,10,5,2,3) # of groups=5,0.2077157961646178,4.0
050070,1,8,1,0,6,3,3,1,1) # of groups=3,0.6915221319076676,5.0
050071,1,8,1,0,6,4,3,1,1) # of groups=3,0.2228870294695648,4.0
050072,1,8,1,0,6,4,3,1,1) # of groups=3,-0.6908558016772525,2.0
050073,1,8,1,1,6,4,3,1,1) # of groups=3,-0.2822345527566785,3.0
050075,1,8,4,6,6,4,5,2,3) # of groups=5,-0.10316388276096,3.0
050076,1,8,1,0,6,4,3,1,1) # of groups=3,0.563875686237332,5.0
050077,1,8,11,7,7,11,5,2,3) # of groups=5,-0.209337557114745,3.0
050078,1,8,6,4,3,7,5,2,3) # of groups=5,-0.5418253158088104,2.0
050082,1,8,11,7,7,11,5,2,3) # of groups=5,0.107476963934819,4.0
050084,1,8,8,7,6,10,5,2,3) # of groups=5,0.0700677489259961,4.0
050089,1,8,4,2,5,8,4,1,2) # of groups=4,0.3707720151522705,4.0
050090,1,8,5,3,2,10,4,1,2) # of groups=4,-0.3717094687774177,2.0
050091,0,8,3,2,2,6,3,0,1) # of groups=3,-0.8376383088509934,N/A
050093,1,8,9,7,8,11,5,2,3) # of groups=5,-0.7545015798132376,1.0
050096,0,0,3,2,1,2,1,0,,1.3429309717738742,N/A
050099,1,8,8,7,8,10,5,2,3) # of groups=5,0.3082736007740264,4.0
050100,1,8,10,6,8,8,5,2,3) # of groups=5,0.1351077336086284,4.0
050101,1,8,9,6,6,8,5,2,3) # of groups=5,0.3187105371516409,4.0
050102,1,8,6,3,6,9,5,2,3) # of groups=5,-0.0445336203242845,3.0
050103,1,8,6,4,6,8,5,2,3) # of groups=5,-0.0661755641698296,3.0
050104,1,8,4,5,6,8,5,2,3) # of groups=5,-0.4306786945282425,2.0
050107,1,8,11,7,8,10,5,2,3) # of groups=5,-0.1187562432645851,3.0
050108,1,8,11,7,8,8,5,2,3) # of groups=5,0.1546252374425267,4.0
050110,1,8,7,4,4,10,5,2,3) # of groups=5,-0.5427879285404104,2.0
050112,1,8,10,6,7,9,5,2,3) # of groups=5,0.4443171957085289,5.0
050113,1,8,2,0,4,7,3,1,1) # of groups=3,-0.143727925835189,3.0
050115,1,8,9,7,7,10,5,2,3) # of groups=5,0.0859535401878382,4.0
050116,1,8,10,7,7,7,5,2,3) # of groups=5,0.4666091713657822,5.0
050118,1,8,6,5,3,11,5,2,3) # of groups=5,-0.4930880974986372,2.0
050121,1,8,7,6,7,11,5,2,3) # of groups=5,-0.7138779898762511,1.0
050122,1,8,7,6,6,8,5,2,3) # of groups=5,-0.4514058084311872,2.0
050124,1,8,7,6,6,9,5,2,3) # of groups=5,0.1055263845995018,4.0
050125,1,8,9,7,7,6,5,2,3) # of groups=5,-0.1993023901104153,3.0
050126,1,8,8,6,7,8,5,2,3) # of groups=5,-0.1814326254341437,3.0
050127,1,8,8,4,5,10,5,2,3) # of groups=5,0.3284527501651331,4.0
050128,1,8,9,6,7,9,5,2,3) # of groups=5,-0.014051463505705,3.0
050129,1,8,7,7,6,8,5,2,3) # of groups=5,-0.0571053922656244,3.0
050131,1,8,7,3,3,7,5,2,3) # of groups=5,0.4549280212878677,5.0
050132,1,8,6,5,6,7,5,2,3) # of groups=5,-0.0980673685509995,3.0
050133,1,8,11,7,7,10,5,2,3) # of groups=5,-0.4619046993782489,2.0
050135,1,8,6,6,5,8,5,2,3) # of groups=5,0.4193871303255344,5.0
050136,1,8,7,4,3,9,5,2,3) # of groups=5,-0.2788066519788591,2.0
050137,1,8,1,0,6,4,3,1,1) # of groups=3,0.0742355099121705,4.0
050138,1,8,1,1,7,4,3,1,1) # of groups=3,0.4582750215705253,5.0
050139,1,8,1,0,7,4,3,1,1) # of groups=3,-0.6788913981008152,2.0
050140,1,8,2,0,7,4,3,1,1) # of groups=3,-0.3814786160965621,3.0
050145,1,8,11,7,7,11,5,2,3) # of groups=5,-0.0069068705268616,3.0
050149,1,8,5,4,7,8,5,2,3) # of groups=5,-0.0400754514646222,3.0
050150,1,8,9,6,3,10,5,2,3) # of groups=5,0.464813277443528,5.0
050152,1,8,7,3,6,8,5,2,3) # of groups=5,-0.1369410492092046,3.0
050158,1,8,3,2,3,6,4,1,2) # of groups=4,0.5439882678145179,4.0
050159,1,8,9,5,7,8,5,2,3) # of groups=5,-0.5677777328452909,2.0
050167,1,8,6,5,6,11,5,2,3) # of groups=5,-0.378839152935041,2.0
050168,1,8,11,7,7,11,5,2,3) # of groups=5,0.4133059259795474,5.0
050169,1,8,11,7,8,10,5,2,3) # of groups=5,0.0455037721117873,3.0
050174,1,8,11,7,7,11,5,2,3) # of groups=5,-0.1872364003980158,3.0
050179,1,8,9,6,7,9,5,2,3) # of groups=5,-0.6932429542227352,1.0
050180,1,8,10,6,8,9,5,2,3) # of groups=5,-0.2218606964216956,3.0
050191,1,8,6,6,6,9,5,2,3) # of groups=5,0.1242611112186809,4.0
050192,0,8,1,0,1,7,2,0,,-0.0827777365856138,N/A
050194,1,8,6,4,2,10,4,1,2) # of groups=4,-0.8748589445057958,1.0
050195,1,8,11,7,7,8,5,2,3) # of groups=5,-0.2920133375988588,2.0
050197,1,8,8,6,5,8,5,2,3) # of groups=5,0.9215442088227492,5.0
050204,1,8,7,6,7,8,5,2,3) # of groups=5,-0.4040966646412637,2.0
050211,1,8,4,4,5,6,5,2,3) # of groups=5,0.2287705619963015,4.0
050222,1,8,11,7,7,9,5,2,3) # of groups=5,0.1913698321026531,4.0
050224,1,8,10,7,7,11,5,2,3) # of groups=5,0.6062221475042922,5.0
050226,1,8,6,5,5,8,5,2,3) # of groups=5,0.0581829102707547,4.0
