PROVIDER_ID,total_cnt,measure_wt,score_before_std,Mean,StdDev,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_Std_PatientExp_score,std_weight_Std_Outcomes_Readmission_score,std_weight_Std_Outcomes_Mortality_score,std_weight_Std_Outcomes_Safety_score,std_weight_Std_Process_score,I_Std_PatientExp_score,I_Std_Outcomes_Readmission_score,I_Std_Outcomes_Mortality_score,I_Std_Outcomes_Safety_score,I_Std_Process_score,weight_Std_PatientExp_score,weight_Std_Outcomes_Readmission_score,weight_Std_Outcomes_Mortality_score,weight_Std_Outcomes_Safety_score,weight_Std_Process_score,sum_weight_ave_Std_PatientExp_score,sum_weight_ave_Std_Outcomes_Readmission_score,sum_weight_ave_Std_Outcomes_Mortality_score,sum_weight_ave_Std_Outcomes_Safety_score,sum_weight_ave_Std_Process_score,summary_score
010046,6,0.1666666666666666,0.1028527657980625,-0.0683912357439267,0.7043713990035915,0.2431160631794989,-1.2959130685528846,1.1449985928747206,-0.5367961988623443,-0.2298344520679928,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,-0.059047581874857875,-0.3174987017954567,0.05956343547897723,0.28052465525430653,-0.035624340070538885,-0.07208253300756967
010049,4,0.25,-1.3273404873440795,-0.0683912357439267,0.7043713990035915,-1.7873372674998886,-0.1226969392030311,0.2604687729792911,0.1381476203417367,-0.0849864307099327,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,0.015196238237591036,-0.030060750104742618,-0.4378976305374727,0.06381484937992632,-0.013172896760039568,-0.40212018978473757
010051,0,,,-0.0683912357439267,0.7043713990035915,,,,,1.3907802080983844,0.11,0.245,0.245,0.245,0.155,1,1,1,1,0,,,,,0.9999999999999998,,,,,1.3907802080983842,1.3907802080983842
010052,0,,,-0.0683912357439267,0.7043713990035915,,0.9755889956643764,,,-0.7688284948195058,0.11,0.245,0.245,0.245,0.155,1,0,1,1,0,,0.6124999999999999,,,0.38749999999999996,,0.5975482598444305,,,-0.29792104174255846,0.29962721810187204
010055,7,0.1428571428571428,-1.537305415337589,-0.0683912357439267,0.7043713990035915,-2.085425645719855,-0.6686873518972645,0.760160753118589,0.064338633906511,-0.8788370377681259,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,0.00707724972971621,-0.1638284012148298,-0.5109292832013644,0.1862393845140543,-0.13621974085405952,-0.6176607910264832
010056,7,0.1428571428571428,-0.1892296982808385,-0.0683912357439267,0.7043713990035915,-0.1715550385888052,0.7851572143496973,0.0644946197486481,0.7083654643257979,-1.2578258900623258,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,0.07792020107583777,0.19236351751567585,-0.04203098445425727,0.015801181838418787,-0.1949630129596605,0.049090903016014625
010058,0,,,-0.0683912357439267,0.7043713990035915,,0.334469541024832,0.7611955396676592,,0.072101415029353,0.11,0.245,0.245,0.245,0.155,1,0,1,0,0,,0.3798449612403101,,0.3798449612403101,0.24031007751937983,,0.12704656984664162,,0.2891362902613589,0.017326696634960795,0.4335095567429613
010059,1,1.0,0.2084203917140664,-0.0683912357439267,0.7043713990035915,0.3929910099268265,0.6884446420813904,,,0.7587226347558857,0.11,0.245,0.245,0.245,0.155,1,0,0,1,0,,0.3798449612403101,0.3798449612403101,,0.24031007751937983,,0.2615022283875049,0.14927565493344572,,0.18232869517389502,0.5931065784948457
010061,3,0.3333333333333333,-0.4017119667538203,-0.0683912357439267,0.7043713990035915,-0.4732172991143754,-0.1642540078529955,-1.8266054607962907,0.2549240642402242,-0.6927128408714056,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,0.02804164706642466,-0.04024223192398389,-0.11593823828302197,-0.4475183378950912,-0.10737049033506788,-0.6830276513707403
010062,1,1.0,-0.4596995338659542,-0.0683912357439267,0.7043713990035915,-0.5555425712565485,-0.1148981938235625,0.8333166122868401,,-2.182455639454289,0.11,0.245,0.245,0.245,0.155,1,0,0,0,0,,0.2752808988764045,0.2752808988764045,0.2752808988764045,0.17415730337078653,,-0.031629278075025635,-0.15293025837961166,0.22939614607896158,-0.38009058889372455,-0.33525397926940026
