PROVIDER_ID,report_indicator,Patient_Experience_cnt,Outcomes_Readmission_cnt,Outcomes_Mortality_cnt,Outcomes_Safety_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,cnt_grp
310118,1,8,7,2,3,8,4,1,2) # of groups=4
310119,1,8,7,4,6,8,5,2,3) # of groups=5
310130,1,8,7,5,4,8,5,2,3) # of groups=5
320001,1,8,9,6,7,9,5,2,3) # of groups=5
320002,1,8,10,6,7,10,5,2,3) # of groups=5
320003,0,0,4,2,1,7,2,0,
320004,1,8,10,6,5,10,5,2,3) # of groups=5
320005,1,8,10,6,7,11,5,2,3) # of groups=5
320006,1,8,7,5,4,10,5,2,3) # of groups=5
320009,1,8,9,7,7,8,5,2,3) # of groups=5
320011,1,8,5,1,3,9,4,1,2) # of groups=4
320017,1,8,6,2,6,9,4,1,2) # of groups=4
320018,1,8,9,6,6,10,5,2,3) # of groups=5
320021,1,8,11,7,8,11,5,2,3) # of groups=5
320022,1,8,8,3,3,9,5,2,3) # of groups=5
320030,0,0,5,1,2,8,2,0,
320033,0,8,4,1,1,8,3,0,1) # of groups=3
320038,0,8,5,2,2,8,3,0,1) # of groups=3
320059,0,8,3,2,2,4,3,0,1) # of groups=3
32005F,1,8,6,5,4,5,5,2,3) # of groups=5
320060,0,0,1,0,0,3,1,0,
320061,1,8,3,1,3,4,4,1,2) # of groups=4
320062,0,0,1,0,0,2,0,0,
320063,1,8,7,3,3,10,5,2,3) # of groups=5
320065,1,0,4,3,2,9,3,1,1) # of groups=3
320067,0,0,1,0,0,5,1,0,
320074,1,8,6,2,3,7,4,1,2) # of groups=4
320084,0,0,3,1,0,4,2,0,
320085,1,8,11,7,7,11,5,2,3) # of groups=5
320086,1,8,6,2,3,7,4,1,2) # of groups=4
320089,1,8,6,2,5,7,4,1,2) # of groups=4
320090,1,8,5,2,3,10,4,1,2) # of groups=4
320091,0,8,2,0,2,5,2,0,
321300,0,0,2,1,0,5,1,0,
321301,0,0,1,0,0,6,1,0,
321302,0,0,0,0,0,5,1,0,
321304,0,0,1,0,0,2,0,0,
321305,0,0,4,1,0,3,2,0,
321306,0,8,3,1,1,7,3,0,1) # of groups=3
321307,0,0,2,1,0,3,1,0,
321308,0,0,3,1,0,5,2,0,
321309,0,8,4,2,1,9,3,0,1) # of groups=3
321310,1,8,5,3,1,10,4,1,2) # of groups=4
321311,0,8,8,2,2,8,3,0,1) # of groups=3
330005,1,8,11,7,8,9,5,2,3) # of groups=5
330006,1,8,6,3,4,7,5,2,3) # of groups=5
330008,1,8,5,3,2,8,4,1,2) # of groups=4
330009,1,8,5,4,6,9,5,2,3) # of groups=5
330011,1,8,9,6,7,10,5,2,3) # of groups=5
330013,1,8,11,7,8,8,5,2,3) # of groups=5
330014,1,8,6,6,6,8,5,2,3) # of groups=5
330019,1,8,6,6,2,7,4,1,2) # of groups=4
330023,1,8,10,7,8,10,5,2,3) # of groups=5
330024,1,8,11,7,8,10,5,2,3) # of groups=5
330027,1,8,6,5,5,8,5,2,3) # of groups=5
330028,1,8,10,6,8,6,5,2,3) # of groups=5
330030,1,8,6,3,4,9,5,2,3) # of groups=5
330033,1,8,6,3,2,8,4,1,2) # of groups=4
330043,1,8,11,7,8,9,5,2,3) # of groups=5
330044,1,8,8,5,6,9,5,2,3) # of groups=5
330045,1,8,8,6,7,9,5,2,3) # of groups=5
330046,1,8,11,7,8,10,5,2,3) # of groups=5
330047,1,8,8,5,5,8,5,2,3) # of groups=5
330049,1,8,9,5,6,9,5,2,3) # of groups=5
330055,1,8,10,6,7,9,5,2,3) # of groups=5
330056,1,8,9,6,8,8,5,2,3) # of groups=5
330057,1,8,11,7,8,10,5,2,3) # of groups=5
330058,1,8,7,4,6,9,5,2,3) # of groups=5
330059,1,8,11,7,8,10,5,2,3) # of groups=5
330065,1,8,6,4,6,9,5,2,3) # of groups=5
330073,1,8,9,3,6,8,5,2,3) # of groups=5
330074,1,8,7,5,7,9,5,2,3) # of groups=5
330078,1,8,7,4,8,9,5,2,3) # of groups=5
330079,1,8,9,2,4,9,4,1,2) # of groups=4
330080,1,8,5,4,6,8,5,2,3) # of groups=5
330084,1,8,8,3,2,9,4,1,2) # of groups=4
330085,1,8,7,4,3,8,5,2,3) # of groups=5
330086,0,0,4,2,2,7,2,0,
330090,1,8,10,6,6,10,5,2,3) # of groups=5
330094,1,8,9,4,6,9,5,2,3) # of groups=5
330096,1,8,8,3,2,9,4,1,2) # of groups=4
33009F,1,8,5,4,4,4,5,2,3) # of groups=5
330100,0,0,1,0,0,2,0,0,
330101,1,8,11,7,8,11,5,2,3) # of groups=5
330102,1,8,7,5,7,9,5,2,3) # of groups=5
330103,1,8,10,6,7,10,5,2,3) # of groups=5
330104,1,8,9,6,7,9,5,2,3) # of groups=5
330106,1,8,11,7,7,10,5,2,3) # of groups=5
330107,1,8,8,6,7,9,5,2,3) # of groups=5
330111,0,8,4,2,1,6,3,0,1) # of groups=3
330115,1,8,8,3,5,10,5,2,3) # of groups=5
330119,1,8,11,7,8,9,5,2,3) # of groups=5
33011F,0,0,3,1,0,2,1,0,
330125,1,8,11,7,8,9,5,2,3) # of groups=5
330126,1,8,10,6,8,10,5,2,3) # of groups=5
330127,1,8,6,6,6,8,5,2,3) # of groups=5
330128,1,8,7,5,6,8,5,2,3) # of groups=5
33012F,1,8,6,5,4,5,5,2,3) # of groups=5
330135,1,8,6,3,3,9,5,2,3) # of groups=5
330136,1,8,11,7,7,10,5,2,3) # of groups=5
330140,1,8,9,7,8,8,5,2,3) # of groups=5
330141,1,8,8,6,7,8,5,2,3) # of groups=5
330144,0,0,1,0,0,7,1,0,
33014F,0,0,4,3,0,0,2,1,
330151,1,8,6,3,1,7,4,1,2) # of groups=4
330153,1,8,11,7,7,9,5,2,3) # of groups=5
330157,1,8,9,4,7,10,5,2,3) # of groups=5
330158,1,8,11,7,7,9,5,2,3) # of groups=5
33015F,0,8,0,0,0,3,2,0,
330160,1,8,11,7,7,9,5,2,3) # of groups=5
330162,1,8,10,6,8,9,5,2,3) # of groups=5
330163,1,0,5,3,2,5,3,1,1) # of groups=3
330164,1,8,9,5,8,10,5,2,3) # of groups=5
330166,0,0,2,0,0,7,1,0,
330169,1,8,9,6,6,9,5,2,3) # of groups=5
33016F,1,8,5,4,4,5,5,2,3) # of groups=5
330175,1,8,8,3,3,10,5,2,3) # of groups=5
33017F,1,8,6,5,2,6,4,1,2) # of groups=4
330180,1,8,9,6,6,9,5,2,3) # of groups=5
330181,1,8,6,5,3,8,5,2,3) # of groups=5
330182,1,8,11,7,7,8,5,2,3) # of groups=5
330184,1,8,7,5,6,9,5,2,3) # of groups=5
330185,1,8,8,6,7,7,5,2,3) # of groups=5
330188,1,8,7,4,6,10,5,2,3) # of groups=5
330191,1,8,9,6,6,10,5,2,3) # of groups=5
330193,1,8,5,5,6,9,5,2,3) # of groups=5
330194,1,8,11,7,8,9,5,2,3) # of groups=5
330195,1,8,10,6,8,11,5,2,3) # of groups=5
330196,1,8,7,6,6,9,5,2,3) # of groups=5
330197,1,8,9,5,5,10,5,2,3) # of groups=5
330198,1,8,10,6,8,10,5,2,3) # of groups=5
330199,1,8,3,1,6,7,4,1,2) # of groups=4
33019F,1,8,5,3,4,5,5,2,3) # of groups=5
330202,1,8,4,5,6,8,5,2,3) # of groups=5
330203,1,8,8,6,8,10,5,2,3) # of groups=5
330204,1,8,6,5,6,8,5,2,3) # of groups=5
330205,1,8,7,4,3,8,5,2,3) # of groups=5
330208,1,8,9,5,7,9,5,2,3) # of groups=5
33020F,1,0,5,3,4,0,3,2,1) # of groups=3
330211,1,8,8,3,4,9,5,2,3) # of groups=5
330214,1,8,11,7,8,10,5,2,3) # of groups=5
330215,1,8,6,3,4,10,5,2,3) # of groups=5
330218,1,8,6,3,3,9,5,2,3) # of groups=5
330219,1,8,9,4,7,7,5,2,3) # of groups=5
330221,1,8,6,5,6,8,5,2,3) # of groups=5
330222,1,8,10,6,7,10,5,2,3) # of groups=5
330223,1,0,5,3,2,7,3,1,1) # of groups=3
330224,1,8,9,5,6,8,5,2,3) # of groups=5
330226,1,8,10,6,7,9,5,2,3) # of groups=5
330229,1,8,6,3,3,7,5,2,3) # of groups=5
330231,1,8,4,3,6,9,5,2,3) # of groups=5
330233,1,8,6,6,6,8,5,2,3) # of groups=5
330234,1,8,11,7,8,9,5,2,3) # of groups=5
330235,1,8,9,5,6,8,5,2,3) # of groups=5
330238,1,8,7,3,5,8,5,2,3) # of groups=5
330239,1,8,9,5,7,11,5,2,3) # of groups=5
330240,1,8,5,4,5,7,5,2,3) # of groups=5
330241,1,8,11,7,7,9,5,2,3) # of groups=5
330245,1,8,8,6,7,6,5,2,3) # of groups=5
330246,1,8,7,5,7,9,5,2,3) # of groups=5
33024F,1,8,6,5,4,4,5,2,3) # of groups=5
330250,1,8,10,6,7,11,5,2,3) # of groups=5
330259,1,8,9,5,7,9,5,2,3) # of groups=5
330261,1,8,9,6,7,10,5,2,3) # of groups=5
330264,1,8,8,6,7,9,5,2,3) # of groups=5
330265,1,8,7,2,3,7,4,1,2) # of groups=4
330267,1,8,9,5,7,10,5,2,3) # of groups=5
330270,1,8,3,1,5,3,4,1,2) # of groups=4
330273,1,8,7,5,3,8,5,2,3) # of groups=5
330276,1,8,6,3,2,9,4,1,2) # of groups=4
330277,1,8,9,4,5,10,5,2,3) # of groups=5
330279,1,8,8,7,6,8,5,2,3) # of groups=5
330285,1,8,10,7,6,11,5,2,3) # of groups=5
330286,1,8,11,7,8,9,5,2,3) # of groups=5
330304,1,8,10,6,8,11,5,2,3) # of groups=5
330307,1,8,10,6,6,9,5,2,3) # of groups=5
330331,1,8,7,6,7,8,5,2,3) # of groups=5
330332,1,8,9,5,6,9,5,2,3) # of groups=5
330350,1,8,7,4,7,7,5,2,3) # of groups=5
330386,1,8,6,5,4,9,5,2,3) # of groups=5
330393,1,8,11,7,8,10,5,2,3) # of groups=5
330394,1,8,11,7,7,9,5,2,3) # of groups=5
330395,1,8,5,4,5,8,5,2,3) # of groups=5
330396,1,8,3,2,6,9,4,1,2) # of groups=4
330399,1,8,5,3,6,8,5,2,3) # of groups=5
330401,1,8,8,6,7,8,5,2,3) # of groups=5
330405,0,0,0,0,0,2,0,0,
330406,0,0,1,0,0,2,0,0,
331301,0,0,0,0,0,2,0,0,
331302,0,0,2,1,1,5,1,0,
331303,0,0,0,0,0,5,1,0,
331304,0,0,2,0,0,1,0,0,
331305,0,0,2,0,0,6,1,0,
331307,0,0,0,0,0,2,0,0,
331309,0,0,2,0,0,3,1,0,
331310,0,0,2,1,0,1,0,0,
331311,0,8,4,1,0,7,3,0,1) # of groups=3
331312,0,0,1,0,0,5,1,0,
331313,0,0,2,1,0,2,0,0,
331314,0,0,1,0,0,6,1,0,
331315,0,0,1,0,0,4,1,0,
331316,0,8,6,2,2,3,3,0,1) # of groups=3
331317,0,0,2,0,0,4,1,0,
331319,0,0,2,0,0,5,1,0,
331320,1,8,5,3,1,7,4,1,2) # of groups=4
340001,1,8,11,7,7,11,5,2,3) # of groups=5
340002,1,8,11,7,8,9,5,2,3) # of groups=5
340003,1,8,7,4,7,11,5,2,3) # of groups=5
340004,1,8,10,6,8,9,5,2,3) # of groups=5
340008,1,8,9,5,5,11,5,2,3) # of groups=5
340010,1,8,8,6,7,10,5,2,3) # of groups=5
340013,1,8,7,5,5,10,5,2,3) # of groups=5
340014,1,8,11,7,8,11,5,2,3) # of groups=5
340015,1,8,10,6,7,11,5,2,3) # of groups=5
340016,1,8,9,4,6,11,5,2,3) # of groups=5
340017,1,8,10,6,7,10,5,2,3) # of groups=5
340020,1,8,6,5,4,9,5,2,3) # of groups=5
340021,1,8,9,6,7,12,5,2,3) # of groups=5
340023,1,8,9,4,5,8,5,2,3) # of groups=5
340024,1,8,6,4,3,9,5,2,3) # of groups=5
340027,1,8,5,6,6,9,5,2,3) # of groups=5
340028,1,8,11,7,8,10,5,2,3) # of groups=5
340030,1,8,11,7,8,11,5,2,3) # of groups=5
340032,1,8,11,7,7,9,5,2,3) # of groups=5
340039,1,8,8,6,7,10,5,2,3) # of groups=5
340040,1,8,11,7,8,11,5,2,3) # of groups=5
340041,1,8,7,5,6,9,5,2,3) # of groups=5
340042,1,8,7,5,5,9,5,2,3) # of groups=5
340047,1,8,11,7,8,10,5,2,3) # of groups=5
340049,0,8,3,0,2,2,2,0,
340050,1,8,10,7,6,9,5,2,3) # of groups=5
340051,1,8,10,6,6,10,5,2,3) # of groups=5
340053,1,8,11,7,8,10,5,2,3) # of groups=5
340060,1,8,5,4,4,8,5,2,3) # of groups=5
340061,1,8,11,7,8,10,5,2,3) # of groups=5
340064,1,8,8,4,5,9,5,2,3) # of groups=5
340068,1,8,9,4,6,10,5,2,3) # of groups=5
340069,1,8,11,7,8,10,5,2,3) # of groups=5
340070,1,8,10,6,7,10,5,2,3) # of groups=5
340071,1,8,6,5,4,8,5,2,3) # of groups=5
340073,1,8,9,6,7,8,5,2,3) # of groups=5
340075,1,8,8,6,6,11,5,2,3) # of groups=5
340084,0,0,1,0,0,5,1,0,
340085,1,8,8,4,6,10,5,2,3) # of groups=5
340087,1,8,6,4,3,10,5,2,3) # of groups=5
340090,1,8,10,6,7,11,5,2,3) # of groups=5
340091,1,8,11,7,7,10,5,2,3) # of groups=5
340096,1,8,7,4,6,8,5,2,3) # of groups=5
340097,1,8,9,4,4,10,5,2,3) # of groups=5
340098,1,8,9,7,7,10,5,2,3) # of groups=5
340099,1,8,8,4,4,10,5,2,3) # of groups=5
340107,1,8,8,5,4,10,5,2,3) # of groups=5
340109,1,8,6,6,6,11,5,2,3) # of groups=5
340113,1,8,11,7,8,10,5,2,3) # of groups=5
340114,1,8,11,7,8,10,5,2,3) # of groups=5
340115,1,8,11,7,8,11,5,2,3) # of groups=5
340116,1,8,10,7,7,9,5,2,3) # of groups=5
340119,1,8,7,5,4,12,5,2,3) # of groups=5
340120,1,8,5,4,3,9,5,2,3) # of groups=5
340123,1,8,6,4,4,10,5,2,3) # of groups=5
340126,1,8,8,6,6,10,5,2,3) # of groups=5
340127,1,8,5,3,2,9,4,1,2) # of groups=4
340129,1,8,7,6,7,10,5,2,3) # of groups=5
34012F,1,8,6,5,4,6,5,2,3) # of groups=5
340130,1,8,8,6,7,11,5,2,3) # of groups=5
340131,1,8,11,7,7,10,5,2,3) # of groups=5
340132,1,8,8,5,6,10,5,2,3) # of groups=5
340133,1,0,5,3,1,7,3,1,1) # of groups=3
34013F,1,8,4,3,1,5,4,1,2) # of groups=4
340141,1,8,11,7,8,10,5,2,3) # of groups=5
340142,1,8,10,5,5,10,5,2,3) # of groups=5
340143,1,8,10,6,8,10,5,2,3) # of groups=5
340144,0,0,5,2,1,8,2,0,
340145,1,8,6,4,5,12,5,2,3) # of groups=5
340147,1,8,10,6,7,11,5,2,3) # of groups=5
340148,1,8,4,0,4,2,3,1,1) # of groups=3
340151,1,8,9,4,6,9,5,2,3) # of groups=5
340155,1,8,11,7,7,9,5,2,3) # of groups=5
340156,0,0,1,0,1,2,0,0,
340158,1,8,9,5,6,10,5,2,3) # of groups=5
340159,0,0,4,2,2,8,2,0,
340166,1,8,6,4,6,10,5,2,3) # of groups=5
340168,0,0,1,0,0,2,0,0,
340171,1,8,8,6,8,10,5,2,3) # of groups=5
340173,1,8,8,6,8,11,5,2,3) # of groups=5
34017F,1,8,4,3,1,5,4,1,2) # of groups=4
340183,1,8,8,6,7,11,5,2,3) # of groups=5
340184,1,8,8,6,6,11,5,2,3) # of groups=5
340187,1,8,6,2,3,9,4,1,2) # of groups=4
340188,1,8,6,3,3,7,5,2,3) # of groups=5
340190,1,8,6,3,2,8,4,1,2) # of groups=4
34036F,1,8,6,4,3,5,5,2,3) # of groups=5
341303,0,0,2,0,0,5,1,0,
341304,0,0,4,2,0,4,2,0,
341305,0,0,0,0,0,5,1,0,
341307,0,0,1,0,0,2,0,0,
341311,0,8,2,1,0,5,2,0,
341314,0,0,1,0,0,1,0,0,
341315,0,0,3,1,0,7,2,0,
341316,0,0,2,1,0,5,1,0,
341317,0,0,1,0,0,0,0,0,
341318,1,8,8,4,2,6,4,1,2) # of groups=4
341319,1,8,7,4,3,6,5,2,3) # of groups=5
341320,0,0,3,1,0,1,1,0,
341322,0,8,6,2,1,5,3,0,1) # of groups=3
341323,0,0,2,0,0,5,1,0,
341324,1,8,8,3,2,10,4,1,2) # of groups=4
341325,1,8,8,3,0,3,4,1,2) # of groups=4
341326,1,8,5,4,1,9,4,1,2) # of groups=4
341327,0,8,6,2,1,6,3,0,1) # of groups=3
341328,1,8,9,4,3,7,5,2,3) # of groups=5
341329,1,8,6,3,1,8,4,1,2) # of groups=4
350002,1,8,11,7,7,9,5,2,3) # of groups=5
350006,1,8,10,7,6,10,5,2,3) # of groups=5
350011,1,8,11,7,7,10,5,2,3) # of groups=5
350015,1,8,11,7,7,11,5,2,3) # of groups=5
350019,1,8,11,7,7,10,5,2,3) # of groups=5
35002F,1,8,5,3,2,5,4,1,2) # of groups=4
350063,0,0,2,1,0,3,1,0,
350070,1,8,11,7,7,9,5,2,3) # of groups=5
351300,0,0,1,0,0,4,1,0,
351301,0,0,0,0,0,3,1,0,
351302,0,0,2,0,1,3,1,0,
351303,0,0,1,0,0,5,1,0,
351304,0,0,0,0,0,4,1,0,
351305,0,0,0,0,0,1,0,0,
351306,0,0,1,0,0,3,1,0,
351307,0,0,3,1,0,4,2,0,
351308,0,0,0,0,0,3,1,0,
351309,0,0,2,0,0,4,1,0,
351310,0,0,1,0,0,3,1,0,
351311,0,0,2,0,0,4,1,0,
351312,0,0,1,0,0,3,1,0,
351313,0,0,0,0,0,1,0,0,
351314,0,0,2,1,0,2,0,0,
351315,0,0,3,1,0,5,2,0,
351316,0,0,2,1,0,3,1,0,
351318,0,0,1,1,0,5,1,0,
351319,0,0,2,1,0,4,1,0,
351320,0,0,2,1,0,4,1,0,
351321,0,0,2,1,0,4,1,0,
351322,0,0,1,0,0,3,1,0,
351323,0,0,2,0,0,4,1,0,
351324,0,0,4,1,0,6,2,0,
351325,0,0,1,0,0,3,1,0,
351326,0,0,2,1,0,4,1,0,
351327,0,0,2,1,0,4,1,0,
351328,0,0,1,0,0,4,1,0,
351329,0,0,1,0,0,3,1,0,
351330,0,0,3,2,0,4,2,0,
351331,0,0,2,0,0,3,1,0,
351332,0,0,2,1,0,6,1,0,
351333,0,0,4,2,0,8,2,0,
351334,0,8,5,2,1,8,3,0,1) # of groups=3
351335,1,8,8,3,1,7,4,1,2) # of groups=4
351336,0,8,5,2,2,8,3,0,1) # of groups=3
351364,0,0,0,0,0,2,0,0,
360001,1,8,9,7,7,10,5,2,3) # of groups=5
360002,1,8,8,4,2,9,4,1,2) # of groups=4
360003,1,8,10,7,7,10,5,2,3) # of groups=5
360006,1,8,11,7,8,11,5,2,3) # of groups=5
360008,1,8,11,7,7,11,5,2,3) # of groups=5
360009,1,8,10,7,6,9,5,2,3) # of groups=5
360010,1,8,6,4,2,11,4,1,2) # of groups=4
360011,1,8,10,6,7,10,5,2,3) # of groups=5
360012,1,8,9,7,7,10,5,2,3) # of groups=5
360013,1,8,7,4,2,10,4,1,2) # of groups=4
360014,1,8,9,4,3,10,5,2,3) # of groups=5
360016,1,8,9,7,7,8,5,2,3) # of groups=5
360017,1,8,11,7,8,11,5,2,3) # of groups=5
36001F,1,8,6,5,4,6,5,2,3) # of groups=5
360020,1,8,10,7,7,10,5,2,3) # of groups=5
360025,1,8,10,5,6,10,5,2,3) # of groups=5
360026,0,0,3,2,0,6,2,0,
360027,1,8,11,7,7,12,5,2,3) # of groups=5
360029,1,8,6,2,3,9,4,1,2) # of groups=4
360032,1,8,7,3,3,10,5,2,3) # of groups=5
360035,1,8,9,7,8,11,5,2,3) # of groups=5
360036,1,8,10,5,6,10,5,2,3) # of groups=5
360039,1,8,11,7,8,11,5,2,3) # of groups=5
36003F,1,8,6,4,4,5,5,2,3) # of groups=5
360040,1,8,9,4,5,10,5,2,3) # of groups=5
360041,1,8,11,7,7,9,5,2,3) # of groups=5
360044,1,8,6,3,2,10,4,1,2) # of groups=4
360046,1,8,7,3,3,9,5,2,3) # of groups=5
360048,1,8,9,7,7,8,5,2,3) # of groups=5
360051,1,8,11,7,8,11,5,2,3) # of groups=5
360054,1,8,9,5,4,11,5,2,3) # of groups=5
360055,1,8,9,7,7,8,5,2,3) # of groups=5
360056,1,8,9,7,8,11,5,2,3) # of groups=5
360058,1,8,6,5,2,10,4,1,2) # of groups=4
360059,1,8,10,6,8,11,5,2,3) # of groups=5
360064,1,8,11,7,7,9,5,2,3) # of groups=5
360065,1,8,9,5,5,11,5,2,3) # of groups=5
360066,1,8,11,7,7,9,5,2,3) # of groups=5
360068,1,8,11,7,8,11,5,2,3) # of groups=5
360070,1,8,11,7,7,11,5,2,3) # of groups=5
360071,1,8,5,1,3,10,4,1,2) # of groups=4
360072,1,8,11,7,7,10,5,2,3) # of groups=5
360075,1,8,8,4,6,9,5,2,3) # of groups=5
360076,1,8,7,7,6,11,5,2,3) # of groups=5
360077,1,8,11,7,7,10,5,2,3) # of groups=5
360078,1,8,7,5,6,10,5,2,3) # of groups=5
360079,1,8,9,7,8,9,5,2,3) # of groups=5
36007F,1,8,5,3,2,5,4,1,2) # of groups=4
360080,0,8,5,0,2,7,3,0,1) # of groups=3
360082,1,8,7,4,6,8,5,2,3) # of groups=5
360084,1,8,11,7,8,10,5,2,3) # of groups=5
360085,1,8,11,7,8,10,5,2,3) # of groups=5
360086,1,8,10,7,6,10,5,2,3) # of groups=5
360087,1,8,5,2,4,7,4,1,2) # of groups=4
360089,1,8,9,3,3,10,5,2,3) # of groups=5
36008F,1,0,3,3,0,3,3,1,1) # of groups=3
360090,1,8,9,7,7,9,5,2,3) # of groups=5
360091,1,8,7,5,8,10,5,2,3) # of groups=5
360092,1,8,8,3,3,10,5,2,3) # of groups=5
360095,1,8,11,7,7,11,5,2,3) # of groups=5
360096,1,8,5,4,3,8,5,2,3) # of groups=5
360098,1,8,9,7,7,11,5,2,3) # of groups=5
360107,1,8,6,3,2,9,4,1,2) # of groups=4
360109,0,8,4,2,2,8,3,0,1) # of groups=3
360112,1,8,11,7,8,11,5,2,3) # of groups=5
360118,1,8,11,7,7,10,5,2,3) # of groups=5
360121,1,8,9,3,2,9,4,1,2) # of groups=4
360123,1,8,10,6,7,9,5,2,3) # of groups=5
360125,1,8,9,5,6,9,5,2,3) # of groups=5
360131,1,8,6,3,2,10,4,1,2) # of groups=4
360132,1,8,10,6,6,10,5,2,3) # of groups=5
360133,1,8,11,7,8,12,5,2,3) # of groups=5
360134,1,8,10,6,8,10,5,2,3) # of groups=5
360137,1,8,11,7,8,10,5,2,3) # of groups=5
360143,1,8,7,4,7,9,5,2,3) # of groups=5
360144,1,8,9,3,6,8,5,2,3) # of groups=5
360145,1,8,9,7,7,9,5,2,3) # of groups=5
360147,1,8,9,6,6,11,5,2,3) # of groups=5
360148,0,8,5,2,1,10,3,0,1) # of groups=3
360150,1,8,9,4,6,9,5,2,3) # of groups=5
360152,1,8,9,6,7,9,5,2,3) # of groups=5
360155,1,8,11,7,7,11,5,2,3) # of groups=5
360156,1,8,8,3,2,10,4,1,2) # of groups=4
360159,1,8,11,7,8,11,5,2,3) # of groups=5
360161,1,8,9,6,7,10,5,2,3) # of groups=5
360163,1,8,11,7,8,11,5,2,3) # of groups=5
360170,1,8,6,3,4,9,5,2,3) # of groups=5
360172,1,8,8,6,7,11,5,2,3) # of groups=5
360174,1,8,7,5,6,10,5,2,3) # of groups=5
360175,1,8,8,5,2,9,4,1,2) # of groups=4
360179,1,8,11,7,8,11,5,2,3) # of groups=5
360180,1,8,11,7,8,11,5,2,3) # of groups=5
360185,1,8,9,4,4,10,5,2,3) # of groups=5
360189,0,8,6,2,2,8,3,0,1) # of groups=3
360197,1,8,7,4,2,10,4,1,2) # of groups=4
360203,1,8,8,3,5,11,5,2,3) # of groups=5
360210,1,8,8,3,3,9,5,2,3) # of groups=5
360211,1,8,11,7,7,11,5,2,3) # of groups=5
360218,1,8,10,5,7,11,5,2,3) # of groups=5
360230,1,8,11,7,7,11,5,2,3) # of groups=5
360234,1,8,8,6,7,10,5,2,3) # of groups=5
360236,1,8,6,3,6,10,5,2,3) # of groups=5
360239,1,8,7,4,6,10,5,2,3) # of groups=5
360245,0,0,1,0,1,2,0,0,
360259,1,8,7,3,3,9,5,2,3) # of groups=5
360263,0,8,3,0,2,2,2,0,
360266,0,8,3,0,2,3,3,0,1) # of groups=3
360270,1,8,8,3,1,8,4,1,2) # of groups=4
360276,1,8,9,6,7,11,5,2,3) # of groups=5
360348,1,8,7,4,7,9,5,2,3) # of groups=5
360351,1,8,3,0,3,3,4,1,2) # of groups=4
360352,1,8,6,0,4,6,4,1,2) # of groups=4
360354,1,8,10,5,7,11,5,2,3) # of groups=5
360355,0,0,3,0,2,4,2,0,
360358,0,0,0,0,0,5,1,0,
360359,1,8,9,7,7,10,5,2,3) # of groups=5
360360,1,8,7,5,6,11,5,2,3) # of groups=5
360361,0,0,3,0,2,8,2,0,
360364,1,8,7,5,7,10,5,2,3) # of groups=5
360365,1,8,6,3,3,9,5,2,3) # of groups=5
360367,0,8,2,0,1,4,2,0,
360368,1,8,4,3,2,9,4,1,2) # of groups=4
361300,0,0,3,1,0,3,2,0,
361301,0,0,3,1,0,4,2,0,
361302,0,0,0,0,0,5,1,0,
361303,0,0,0,0,0,6,1,0,
361304,0,0,1,0,1,5,1,0,
361306,0,8,3,2,1,6,3,0,1) # of groups=3
361307,1,8,8,3,1,8,4,1,2) # of groups=4
361308,0,0,1,0,0,4,1,0,
361309,0,8,4,2,0,9,3,0,1) # of groups=3
361310,0,0,4,1,0,8,2,0,
361311,0,0,0,0,0,2,0,0,
361312,1,0,4,3,1,6,3,1,1) # of groups=3
361313,0,0,2,0,0,1,0,0,
361314,0,8,6,0,1,5,3,0,1) # of groups=3
361315,1,0,5,3,0,5,3,1,1) # of groups=3
361316,0,8,5,2,2,6,3,0,1) # of groups=3
361318,0,0,4,1,0,5,2,0,
361319,0,8,3,0,2,5,3,0,1) # of groups=3
361320,0,0,4,2,1,7,2,0,
361321,0,0,2,0,0,2,0,0,
361322,0,0,3,0,0,6,2,0,
361323,0,8,3,0,1,7,3,0,1) # of groups=3
361324,0,0,4,1,1,5,2,0,
361325,1,8,8,4,2,7,4,1,2) # of groups=4
361326,1,0,6,3,1,3,3,1,1) # of groups=3
361327,0,0,0,0,0,2,0,0,
361328,0,8,8,2,1,8,3,0,1) # of groups=3
361329,0,8,8,2,1,2,2,0,
361330,0,0,2,2,0,2,0,0,
361331,0,0,7,1,1,8,2,0,
361332,1,8,8,3,1,6,4,1,2) # of groups=4
361333,0,8,9,2,2,10,3,0,1) # of groups=3
361334,0,0,3,0,1,7,2,0,
370001,1,8,11,7,8,10,5,2,3) # of groups=5
370002,1,8,7,3,2,10,4,1,2) # of groups=4
370004,0,8,6,2,2,8,3,0,1) # of groups=3
370006,1,8,7,4,5,10,5,2,3) # of groups=5
370008,1,8,11,7,8,11,5,2,3) # of groups=5
370013,1,8,9,5,8,9,5,2,3) # of groups=5
370014,1,8,8,6,6,11,5,2,3) # of groups=5
370015,0,0,5,2,1,8,2,0,
370016,1,8,9,5,4,9,5,2,3) # of groups=5
370018,1,8,8,6,6,11,5,2,3) # of groups=5
370019,1,8,6,2,3,10,4,1,2) # of groups=4
370020,1,8,9,4,5,10,5,2,3) # of groups=5
370022,1,8,7,4,4,8,5,2,3) # of groups=5
370023,1,8,7,4,6,12,5,2,3) # of groups=5
370025,1,8,10,6,7,11,5,2,3) # of groups=5
370026,1,8,9,6,6,11,5,2,3) # of groups=5
